,sp_name,sp_artist,sp_url,year,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
20,The Happy Organ,"Dave ""Baby"" Cortez",https://open.spotify.com/track/4HCfvYhhYPmfu0JMHamXeL,1959,0.544,https://api.spotify.com/v1/audio-analysis/4HCfvYhhYPmfu0JMHamXeL,0.636,125200,0.888,4HCfvYhhYPmfu0JMHamXeL,0.141,1,0.0763,-6.811,1,0.0314,91.19,4,https://api.spotify.com/v1/tracks/4HCfvYhhYPmfu0JMHamXeL,audio_features,spotify:track:4HCfvYhhYPmfu0JMHamXeL,0.97
21,Sorry (I Ran All The Way Home),The Impalas,https://open.spotify.com/track/6LHCwuY2YSQSS4qb3gooVg,1959,0.702,https://api.spotify.com/v1/audio-analysis/6LHCwuY2YSQSS4qb3gooVg,0.668,149667,0.328,6LHCwuY2YSQSS4qb3gooVg,0.00913,3,0.121,-12.917,1,0.0389,131.775,4,https://api.spotify.com/v1/tracks/6LHCwuY2YSQSS4qb3gooVg,audio_features,spotify:track:6LHCwuY2YSQSS4qb3gooVg,0.885
22,A Teenager In Love,Dion & The Belmonts,https://open.spotify.com/track/0QGwOFQChzflLAmPq5NwKo,1959,0.671,https://api.spotify.com/v1/audio-analysis/0QGwOFQChzflLAmPq5NwKo,0.555,158253,0.377,0QGwOFQChzflLAmPq5NwKo,0,1,0.128,-9.123,1,0.0295,78.986,4,https://api.spotify.com/v1/tracks/0QGwOFQChzflLAmPq5NwKo,audio_features,spotify:track:0QGwOFQChzflLAmPq5NwKo,0.619
23,16 Candles,The Crests,https://open.spotify.com/track/4QbpBv2ka7Zpbrrl5QFAgy,1959,0.733,https://api.spotify.com/v1/audio-analysis/4QbpBv2ka7Zpbrrl5QFAgy,0.591,172460,0.472,4QbpBv2ka7Zpbrrl5QFAgy,0,10,0.0987,-4.906,1,0.0261,114.097,3,https://api.spotify.com/v1/tracks/4QbpBv2ka7Zpbrrl5QFAgy,audio_features,spotify:track:4QbpBv2ka7Zpbrrl5QFAgy,0.627
24,It's Just a Matter of Time - Rerecorded,Brook Benton,https://open.spotify.com/track/3UjVdOZBluypI9Qdc4IPsB,1959,0.858,https://api.spotify.com/v1/audio-analysis/3UjVdOZBluypI9Qdc4IPsB,0.57,145067,0.273,3UjVdOZBluypI9Qdc4IPsB,0.151,3,0.17,-13.659,1,0.0332,100.965,3,https://api.spotify.com/v1/tracks/3UjVdOZBluypI9Qdc4IPsB,audio_features,spotify:track:3UjVdOZBluypI9Qdc4IPsB,0.471
25,Lipstick On Your Collar,Connie Francis,https://open.spotify.com/track/5Y1GkapUCSqXvoAujohJL2,1959,0.833,https://api.spotify.com/v1/audio-analysis/5Y1GkapUCSqXvoAujohJL2,0.538,138933,0.884,5Y1GkapUCSqXvoAujohJL2,0.000307,7,0.193,-7.74,1,0.0481,165.624,4,https://api.spotify.com/v1/tracks/5Y1GkapUCSqXvoAujohJL2,audio_features,spotify:track:5Y1GkapUCSqXvoAujohJL2,0.901
26,There Goes My Baby,The Drifters,https://open.spotify.com/track/2s4B4fUlVIkE4ELgoupjXL,1959,0.596,https://api.spotify.com/v1/audio-analysis/2s4B4fUlVIkE4ELgoupjXL,0.239,129613,0.564,2s4B4fUlVIkE4ELgoupjXL,0,6,0.704,-6.544,0,0.035,77.58,5,https://api.spotify.com/v1/tracks/2s4B4fUlVIkE4ELgoupjXL,audio_features,spotify:track:2s4B4fUlVIkE4ELgoupjXL,0.642
27,A Big Hunk O' Love,Elvis Presley,https://open.spotify.com/track/6PUsG2iMvCjnPFLjydO1RR,1959,0.822,https://api.spotify.com/v1/audio-analysis/6PUsG2iMvCjnPFLjydO1RR,0.551,133093,0.934,6PUsG2iMvCjnPFLjydO1RR,0.143,7,0.419,-6.66,0,0.0481,87.055,4,https://api.spotify.com/v1/tracks/6PUsG2iMvCjnPFLjydO1RR,audio_features,spotify:track:6PUsG2iMvCjnPFLjydO1RR,0.96
28,Red River Rock,Johnny & The Hurricanes,https://open.spotify.com/track/643QHUvRNchbEDfcDvMILB,1959,0.662,https://api.spotify.com/v1/audio-analysis/643QHUvRNchbEDfcDvMILB,0.339,138240,0.935,643QHUvRNchbEDfcDvMILB,0.000749,11,0.182,-4.802,1,0.103,151.348,4,https://api.spotify.com/v1/tracks/643QHUvRNchbEDfcDvMILB,audio_features,spotify:track:643QHUvRNchbEDfcDvMILB,0.783
29,Waterloo,Stonewall Jackson,https://open.spotify.com/track/3YXPyakTFaoVS2ffimogLR,1959,0.482,https://api.spotify.com/v1/audio-analysis/3YXPyakTFaoVS2ffimogLR,0.463,146933,0.607,3YXPyakTFaoVS2ffimogLR,0,8,0.117,-10.714,0,0.0299,203.85,4,https://api.spotify.com/v1/tracks/3YXPyakTFaoVS2ffimogLR,audio_features,spotify:track:3YXPyakTFaoVS2ffimogLR,0.964
30,(Now and Then There's) A Fool Such as I,Elvis Presley,https://open.spotify.com/track/53Wf6uVFYa1Ef1pltkA54Q,1959,0.91,https://api.spotify.com/v1/audio-analysis/53Wf6uVFYa1Ef1pltkA54Q,0.622,157533,0.713,53Wf6uVFYa1Ef1pltkA54Q,0.000179,0,0.147,-8.104,1,0.0709,128.751,4,https://api.spotify.com/v1/tracks/53Wf6uVFYa1Ef1pltkA54Q,audio_features,spotify:track:53Wf6uVFYa1Ef1pltkA54Q,0.601
31,Guitar Boogie Shuffle,Frank Virture and The Virtues,https://open.spotify.com/track/6CIHxvT7MnSGsJLCoihLtV,1959,0.105,https://api.spotify.com/v1/audio-analysis/6CIHxvT7MnSGsJLCoihLtV,0.542,156800,0.946,6CIHxvT7MnSGsJLCoihLtV,0.0309,4,0.0854,-7.03,1,0.0578,93.164,4,https://api.spotify.com/v1/tracks/6CIHxvT7MnSGsJLCoihLtV,audio_features,spotify:track:6CIHxvT7MnSGsJLCoihLtV,0.482
32,Teen Beat' 65,Sandy Nelson,https://open.spotify.com/track/2UbUp7nSoua1BTw4zBAqGJ,1959,0.00612,https://api.spotify.com/v1/audio-analysis/2UbUp7nSoua1BTw4zBAqGJ,0.439,159427,0.961,2UbUp7nSoua1BTw4zBAqGJ,0.882,1,0.352,-9.381,0,0.0559,102.43,4,https://api.spotify.com/v1/tracks/2UbUp7nSoua1BTw4zBAqGJ,audio_features,spotify:track:2UbUp7nSoua1BTw4zBAqGJ,0.722
33,Tragedy,Thomas Wayne,https://open.spotify.com/track/7HX8vPJ5pGW7ZjSGsQym5Y,1959,0.991,https://api.spotify.com/v1/audio-analysis/7HX8vPJ5pGW7ZjSGsQym5Y,0.215,131507,0.142,7HX8vPJ5pGW7ZjSGsQym5Y,0.018,1,0.14,-14.35,1,0.0285,73.84,4,https://api.spotify.com/v1/tracks/7HX8vPJ5pGW7ZjSGsQym5Y,audio_features,spotify:track:7HX8vPJ5pGW7ZjSGsQym5Y,0.158
34,My Happiness,Connie Francis,https://open.spotify.com/track/3Caxz7mxX1pTWlxCYH1aV3,1959,0.843,https://api.spotify.com/v1/audio-analysis/3Caxz7mxX1pTWlxCYH1aV3,0.468,148253,0.346,3Caxz7mxX1pTWlxCYH1aV3,1.84e-06,10,0.13,-7.382,1,0.0299,108.853,4,https://api.spotify.com/v1/tracks/3Caxz7mxX1pTWlxCYH1aV3,audio_features,spotify:track:3Caxz7mxX1pTWlxCYH1aV3,0.298
35,Tiger,Fabian,https://open.spotify.com/track/0FTJE40z7UhPxdJOLiHQ0N,1959,0.78,https://api.spotify.com/v1/audio-analysis/0FTJE40z7UhPxdJOLiHQ0N,0.561,149520,0.573,0FTJE40z7UhPxdJOLiHQ0N,0.00118,4,0.503,-16.162,0,0.0366,167.557,4,https://api.spotify.com/v1/tracks/0FTJE40z7UhPxdJOLiHQ0N,audio_features,spotify:track:0FTJE40z7UhPxdJOLiHQ0N,0.962
36,Never Be Anyone Else But You - Remastered,Ricky Nelson,https://open.spotify.com/track/0snHlyyyUp2hKYEz7ffmkx,1959,0.127,https://api.spotify.com/v1/audio-analysis/0snHlyyyUp2hKYEz7ffmkx,0.577,136267,0.45,0snHlyyyUp2hKYEz7ffmkx,7.16e-05,0,0.138,-10.327,1,0.0352,141.701,3,https://api.spotify.com/v1/tracks/0snHlyyyUp2hKYEz7ffmkx,audio_features,spotify:track:0snHlyyyUp2hKYEz7ffmkx,0.711
37,You Don’t Know How Blessed You Are,Della Reese,https://open.spotify.com/track/6KceGfo54oVMtf7mc2m9DM,1959,0.239,https://api.spotify.com/v1/audio-analysis/6KceGfo54oVMtf7mc2m9DM,0.509,128934,0.346,6KceGfo54oVMtf7mc2m9DM,1.78e-06,8,0.129,-14.648,0,0.0495,125.109,3,https://api.spotify.com/v1/tracks/6KceGfo54oVMtf7mc2m9DM,audio_features,spotify:track:6KceGfo54oVMtf7mc2m9DM,0.655
38,I Need Your Love Tonight - Live,Elvis Presley,https://open.spotify.com/track/1SoFz4D2PWB98avdJnt0XD,1959,0.863,https://api.spotify.com/v1/audio-analysis/1SoFz4D2PWB98avdJnt0XD,0.509,124627,0.8,1SoFz4D2PWB98avdJnt0XD,0.000166,7,0.475,-8.695,1,0.0462,180.595,4,https://api.spotify.com/v1/tracks/1SoFz4D2PWB98avdJnt0XD,audio_features,spotify:track:1SoFz4D2PWB98avdJnt0XD,0.966
39,What A Diff'rence A Day Made,Dinah Washington,https://open.spotify.com/track/66iKqUazBbTlAEjcZrpDkD,1959,0.925,https://api.spotify.com/v1/audio-analysis/66iKqUazBbTlAEjcZrpDkD,0.387,151867,0.117,66iKqUazBbTlAEjcZrpDkD,0.000171,0,0.109,-17.803,1,0.0299,93.575,4,https://api.spotify.com/v1/tracks/66iKqUazBbTlAEjcZrpDkD,audio_features,spotify:track:66iKqUazBbTlAEjcZrpDkD,0.166
40,The All American Boy,Bill Parsons,https://open.spotify.com/track/4zzYDuf3fejT28Fj4N3LEM,1959,0.722,https://api.spotify.com/v1/audio-analysis/4zzYDuf3fejT28Fj4N3LEM,0.49,182267,0.779,4zzYDuf3fejT28Fj4N3LEM,0,4,0.338,-8.33,1,0.0722,148.79,4,https://api.spotify.com/v1/tracks/4zzYDuf3fejT28Fj4N3LEM,audio_features,spotify:track:4zzYDuf3fejT28Fj4N3LEM,0.939
41,Primrose Lane,Jerry Wallace,https://open.spotify.com/track/4bFHIZcJH8hq1JpYyA2hLw,1959,0.953,https://api.spotify.com/v1/audio-analysis/4bFHIZcJH8hq1JpYyA2hLw,0.552,142960,0.319,4bFHIZcJH8hq1JpYyA2hLw,0.523,8,0.17,-15.533,0,0.0311,121.145,4,https://api.spotify.com/v1/tracks/4bFHIZcJH8hq1JpYyA2hLw,audio_features,spotify:track:4bFHIZcJH8hq1JpYyA2hLw,0.358
42,Alvin's Harmonica - Remastered 1999,David Seville,https://open.spotify.com/track/6EanPjcrgRrLjs23SPQAaa,1959,0.587,https://api.spotify.com/v1/audio-analysis/6EanPjcrgRrLjs23SPQAaa,0.51,162040,0.41,6EanPjcrgRrLjs23SPQAaa,0.0143,8,0.506,-12.257,1,0.0469,120.779,4,https://api.spotify.com/v1/tracks/6EanPjcrgRrLjs23SPQAaa,audio_features,spotify:track:6EanPjcrgRrLjs23SPQAaa,0.82
43,Lonely Street,Andy Williams,https://open.spotify.com/track/4vzwzP3O4ihgi4FdewHMsb,1959,0.95,https://api.spotify.com/v1/audio-analysis/4vzwzP3O4ihgi4FdewHMsb,0.428,166493,0.111,4vzwzP3O4ihgi4FdewHMsb,0.0115,9,0.087,-16.501,1,0.0317,100.486,3,https://api.spotify.com/v1/tracks/4vzwzP3O4ihgi4FdewHMsb,audio_features,spotify:track:4vzwzP3O4ihgi4FdewHMsb,0.389
44,Broken Hearted Melody,Sarah Vaughan,https://open.spotify.com/track/5X4lsUAYrT5m0IyL6Xm8T5,1959,0.796,https://api.spotify.com/v1/audio-analysis/5X4lsUAYrT5m0IyL6Xm8T5,0.45,143360,0.544,5X4lsUAYrT5m0IyL6Xm8T5,0,7,0.194,-10.011,1,0.0378,132.542,4,https://api.spotify.com/v1/tracks/5X4lsUAYrT5m0IyL6Xm8T5,audio_features,spotify:track:5X4lsUAYrT5m0IyL6Xm8T5,0.75
45,Only You,Franck Pourcel,https://open.spotify.com/track/3y35c71yb6I1OtwmhwT1Cq,1959,0.588,https://api.spotify.com/v1/audio-analysis/3y35c71yb6I1OtwmhwT1Cq,0.239,152933,0.559,3y35c71yb6I1OtwmhwT1Cq,0.795,3,0.274,-8.083,1,0.0313,78.462,4,https://api.spotify.com/v1/tracks/3y35c71yb6I1OtwmhwT1Cq,audio_features,spotify:track:3y35c71yb6I1OtwmhwT1Cq,0.28
46,Gotta Travel On,Billy Grammer,https://open.spotify.com/track/3HynxUWKnm7rtzjVkyXoHu,1959,0.822,https://api.spotify.com/v1/audio-analysis/3HynxUWKnm7rtzjVkyXoHu,0.568,150493,0.512,3HynxUWKnm7rtzjVkyXoHu,1.14e-05,3,0.0941,-12.223,1,0.0764,177.144,4,https://api.spotify.com/v1/tracks/3HynxUWKnm7rtzjVkyXoHu,audio_features,spotify:track:3HynxUWKnm7rtzjVkyXoHu,0.892
47,Poison Ivy,The Coasters,https://open.spotify.com/track/5y3EUvXJouxlUk5FLOblFB,1959,0.381,https://api.spotify.com/v1/audio-analysis/5y3EUvXJouxlUk5FLOblFB,0.75,164320,0.586,5y3EUvXJouxlUk5FLOblFB,0,1,0.142,-8.985,1,0.0706,137.194,4,https://api.spotify.com/v1/tracks/5y3EUvXJouxlUk5FLOblFB,audio_features,spotify:track:5y3EUvXJouxlUk5FLOblFB,0.972
48,Turn Me Loose,Fabian,https://open.spotify.com/track/1iXc0JgobSzRt5ZtccFWJd,1959,0.911,https://api.spotify.com/v1/audio-analysis/1iXc0JgobSzRt5ZtccFWJd,0.449,156693,0.098,1iXc0JgobSzRt5ZtccFWJd,1.23e-05,5,0.113,-20.66,1,0.0315,94.996,4,https://api.spotify.com/v1/tracks/1iXc0JgobSzRt5ZtccFWJd,audio_features,spotify:track:1iXc0JgobSzRt5ZtccFWJd,0.538
49,Lonely Teardrops,Jackie Wilson,https://open.spotify.com/track/4xPNaHofsEWeDnD63eIUXp,1959,0.596,https://api.spotify.com/v1/audio-analysis/4xPNaHofsEWeDnD63eIUXp,0.591,164347,0.582,4xPNaHofsEWeDnD63eIUXp,0,7,0.784,-4.554,1,0.129,137.221,4,https://api.spotify.com/v1/tracks/4xPNaHofsEWeDnD63eIUXp,audio_features,spotify:track:4xPNaHofsEWeDnD63eIUXp,0.906
50,Hawaiian Wedding Song,Andy Williams,https://open.spotify.com/track/0gPX8VCqSEnYhIMHvqGUr7,1959,0.861,https://api.spotify.com/v1/audio-analysis/0gPX8VCqSEnYhIMHvqGUr7,0.278,150200,0.141,0gPX8VCqSEnYhIMHvqGUr7,0.002,10,0.382,-13.719,1,0.031,101.747,3,https://api.spotify.com/v1/tracks/0gPX8VCqSEnYhIMHvqGUr7,audio_features,spotify:track:0gPX8VCqSEnYhIMHvqGUr7,0.176
51,Forty Miles Of Bad Road,Duane Eddy,https://open.spotify.com/track/7vvIRamaiahhhXnFzA6wbB,1959,0.0434,https://api.spotify.com/v1/audio-analysis/7vvIRamaiahhhXnFzA6wbB,0.719,130600,0.685,7vvIRamaiahhhXnFzA6wbB,0.884,2,0.102,-11.918,1,0.0874,126.327,4,https://api.spotify.com/v1/tracks/7vvIRamaiahhhXnFzA6wbB,audio_features,spotify:track:7vvIRamaiahhhXnFzA6wbB,0.96
