,sp_name,sp_artist,sp_url,year,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Harlem Shake,Baauer,https://open.spotify.com/track/01XFgRZfZI7oBagNf1Loml,2013,0.0111,https://api.spotify.com/v1/audio-analysis/01XFgRZfZI7oBagNf1Loml,0.452,196664,0.794,01XFgRZfZI7oBagNf1Loml,0.00182,0,0.416,-5.151,1,0.0483,137.825,4,https://api.spotify.com/v1/tracks/01XFgRZfZI7oBagNf1Loml,audio_features,spotify:track:01XFgRZfZI7oBagNf1Loml,0.282
1,Just Give Me a Reason (feat. Nate Ruess),P!nk,https://open.spotify.com/track/1mKXFLRA179hdOWQBwUk9e,2013,0.346,https://api.spotify.com/v1/audio-analysis/1mKXFLRA179hdOWQBwUk9e,0.778,242733,0.547,1mKXFLRA179hdOWQBwUk9e,0.000302,2,0.132,-7.273,1,0.0489,95.002,4,https://api.spotify.com/v1/tracks/1mKXFLRA179hdOWQBwUk9e,audio_features,spotify:track:1mKXFLRA179hdOWQBwUk9e,0.441
2,Blurred Lines,Robin Thicke,https://open.spotify.com/track/0n4bITAu0Y0nigrz3MFJMb,2013,0.00334,https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb,0.853,263827,0.599,0n4bITAu0Y0nigrz3MFJMb,7.93e-06,7,0.0759,-4.756,1,0.0411,119.993,4,https://api.spotify.com/v1/tracks/0n4bITAu0Y0nigrz3MFJMb,audio_features,spotify:track:0n4bITAu0Y0nigrz3MFJMb,0.843
3,Royals,Lorde,https://open.spotify.com/track/2dLLR6qlu5UJ5gk0dKz0h3,2013,0.121,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,0.674,190185,0.428,2dLLR6qlu5UJ5gk0dKz0h3,0.0,7,0.132,-9.504,1,0.122,84.878,4,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,audio_features,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,0.337
4,Blurred Lines,Robin Thicke,https://open.spotify.com/track/0n4bITAu0Y0nigrz3MFJMb,2013,0.00334,https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb,0.853,263827,0.599,0n4bITAu0Y0nigrz3MFJMb,7.93e-06,7,0.0759,-4.756,1,0.0411,119.993,4,https://api.spotify.com/v1/tracks/0n4bITAu0Y0nigrz3MFJMb,audio_features,spotify:track:0n4bITAu0Y0nigrz3MFJMb,0.843
5,Roar,Katy Perry,https://open.spotify.com/track/6F5c58TMEs1byxUstkzVeM,2013,0.00487,https://api.spotify.com/v1/audio-analysis/6F5c58TMEs1byxUstkzVeM,0.554,223546,0.772,6F5c58TMEs1byxUstkzVeM,6.6e-06,7,0.354,-4.821,0,0.0418,179.984,4,https://api.spotify.com/v1/tracks/6F5c58TMEs1byxUstkzVeM,audio_features,spotify:track:6F5c58TMEs1byxUstkzVeM,0.455
6,Mirrors,Justin Timberlake,https://open.spotify.com/track/4rHZZAmHpZrA3iH5zx8frV,2013,0.234,https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV,0.574,484147,0.512,4rHZZAmHpZrA3iH5zx8frV,0.0,5,0.0946,-6.664,0,0.0503,76.899,4,https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV,audio_features,spotify:track:4rHZZAmHpZrA3iH5zx8frV,0.512
7,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,2013,0.0426,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,0.794,248413,0.811,2Foc5Q5nqNiosCNqttzHof,1.07e-06,6,0.101,-8.966,0,0.038,116.047,4,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,audio_features,spotify:track:2Foc5Q5nqNiosCNqttzHof,0.862
8,We Can't Stop,Miley Cyrus,https://open.spotify.com/track/2y4lAQpi5VTNLu2ldeTdUH,2013,0.00882,https://api.spotify.com/v1/audio-analysis/2y4lAQpi5VTNLu2ldeTdUH,0.613,231240,0.622,2y4lAQpi5VTNLu2ldeTdUH,0.0,1,0.37,-5.794,0,0.0334,80.003,4,https://api.spotify.com/v1/tracks/2y4lAQpi5VTNLu2ldeTdUH,audio_features,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,0.484
9,Wrecking Ball,Miley Cyrus,https://open.spotify.com/track/2vwlzO0Qp8kfEtzTsCXfyE,2013,0.407,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,0.53,221360,0.422,2vwlzO0Qp8kfEtzTsCXfyE,0.0,5,0.107,-6.262,1,0.0342,119.964,4,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,audio_features,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,0.349
10,Scream & Shout,will.i.am,https://open.spotify.com/track/2iJuuzV8P9Yz0VSurttIV5,2013,0.019,https://api.spotify.com/v1/audio-analysis/2iJuuzV8P9Yz0VSurttIV5,0.772,283400,0.685,2iJuuzV8P9Yz0VSurttIV5,8.96e-05,5,0.131,-6.849,1,0.0696,130.033,4,https://api.spotify.com/v1/tracks/2iJuuzV8P9Yz0VSurttIV5,audio_features,spotify:track:2iJuuzV8P9Yz0VSurttIV5,0.501
11,Suit & Tie,Justin Timberlake,https://open.spotify.com/track/6vt0I1cw1YmAIKDJvHVIM5,2013,0.103,https://api.spotify.com/v1/audio-analysis/6vt0I1cw1YmAIKDJvHVIM5,0.795,326280,0.596,6vt0I1cw1YmAIKDJvHVIM5,0.0,11,0.164,-3.799,0,0.219,101.985,4,https://api.spotify.com/v1/tracks/6vt0I1cw1YmAIKDJvHVIM5,audio_features,spotify:track:6vt0I1cw1YmAIKDJvHVIM5,0.357
12,Stay,Rihanna,https://open.spotify.com/track/1dEy9Pl81QopSxNsPxXQxv,2013,0.945,https://api.spotify.com/v1/audio-analysis/1dEy9Pl81QopSxNsPxXQxv,0.621,240707,0.31,1dEy9Pl81QopSxNsPxXQxv,6.12e-05,9,0.117,-10.164,0,0.0283,111.893,4,https://api.spotify.com/v1/tracks/1dEy9Pl81QopSxNsPxXQxv,audio_features,spotify:track:1dEy9Pl81QopSxNsPxXQxv,0.125
13,Berzerk,Eminem,https://open.spotify.com/track/6Xk7PnitV9jCRorWt2LiVZ,2013,0.0217,https://api.spotify.com/v1/audio-analysis/6Xk7PnitV9jCRorWt2LiVZ,0.739,238746,0.872,6Xk7PnitV9jCRorWt2LiVZ,0.0,11,0.26,-4.059,0,0.333,95.084,4,https://api.spotify.com/v1/tracks/6Xk7PnitV9jCRorWt2LiVZ,audio_features,spotify:track:6Xk7PnitV9jCRorWt2LiVZ,0.684
14,The Monster,Eminem,https://open.spotify.com/track/48RrDBpOSSl1aLVCalGl5C,2013,0.0525,https://api.spotify.com/v1/audio-analysis/48RrDBpOSSl1aLVCalGl5C,0.781,250189,0.853,48RrDBpOSSl1aLVCalGl5C,0.0,1,0.12,-3.68,0,0.0715,110.049,4,https://api.spotify.com/v1/tracks/48RrDBpOSSl1aLVCalGl5C,audio_features,spotify:track:48RrDBpOSSl1aLVCalGl5C,0.624
15,"Hold On, We're Going Home",Drake,https://open.spotify.com/track/2aSC2xhRxOLiiZZVjhbylH,2013,0.00415,https://api.spotify.com/v1/audio-analysis/2aSC2xhRxOLiiZZVjhbylH,0.776,227880,0.413,2aSC2xhRxOLiiZZVjhbylH,2.68e-05,6,0.0724,-7.438,0,0.0952,100.003,4,https://api.spotify.com/v1/tracks/2aSC2xhRxOLiiZZVjhbylH,audio_features,spotify:track:2aSC2xhRxOLiiZZVjhbylH,0.287
16,Cruise,Florida Georgia Line,https://open.spotify.com/track/0i5el041vd6nxrGEU8QRxy,2013,0.0191,https://api.spotify.com/v1/audio-analysis/0i5el041vd6nxrGEU8QRxy,0.457,208960,0.948,0i5el041vd6nxrGEU8QRxy,0.0,10,0.0536,-3.364,1,0.0354,148.0,4,https://api.spotify.com/v1/tracks/0i5el041vd6nxrGEU8QRxy,audio_features,spotify:track:0i5el041vd6nxrGEU8QRxy,0.878
17,Treasure,Bruno Mars,https://open.spotify.com/track/55h7vJchibLdUkxdlX3fK7,2013,0.0412,https://api.spotify.com/v1/audio-analysis/55h7vJchibLdUkxdlX3fK7,0.874,178560,0.692,55h7vJchibLdUkxdlX3fK7,7.24e-05,5,0.324,-5.28,0,0.0431,116.017,4,https://api.spotify.com/v1/tracks/55h7vJchibLdUkxdlX3fK7,audio_features,spotify:track:55h7vJchibLdUkxdlX3fK7,0.937
18,Wake Me Up,Avicii,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD,2013,0.0038,https://api.spotify.com/v1/audio-analysis/4h8VwCb1MTGoLKueQ1WgbD,0.532,247427,0.783,4h8VwCb1MTGoLKueQ1WgbD,0.0012,2,0.161,-5.697,1,0.0523,124.08,4,https://api.spotify.com/v1/tracks/4h8VwCb1MTGoLKueQ1WgbD,audio_features,spotify:track:4h8VwCb1MTGoLKueQ1WgbD,0.643
19,Holy Grail,JAY-Z,https://open.spotify.com/track/37jTPJgwCCmIGMPB45jrPV,2013,0.0594,https://api.spotify.com/v1/audio-analysis/37jTPJgwCCmIGMPB45jrPV,0.675,338413,0.534,37jTPJgwCCmIGMPB45jrPV,8.59e-06,2,0.256,-6.901,0,0.0831,145.08,4,https://api.spotify.com/v1/tracks/37jTPJgwCCmIGMPB45jrPV,audio_features,spotify:track:37jTPJgwCCmIGMPB45jrPV,0.156
20,Started From the Bottom,Drake,https://open.spotify.com/track/5DI9jxTHrEiFAhStG7VA8E,2013,0.0328,https://api.spotify.com/v1/audio-analysis/5DI9jxTHrEiFAhStG7VA8E,0.794,174133,0.522,5DI9jxTHrEiFAhStG7VA8E,0.0,8,0.156,-7.829,1,0.159,86.318,4,https://api.spotify.com/v1/tracks/5DI9jxTHrEiFAhStG7VA8E,audio_features,spotify:track:5DI9jxTHrEiFAhStG7VA8E,0.567
21,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,Anna Kendrick,https://open.spotify.com/track/6mH3qVIeOsnQIAho5eWwhH,2013,0.0462,https://api.spotify.com/v1/audio-analysis/6mH3qVIeOsnQIAho5eWwhH,0.878,128013,0.455,6mH3qVIeOsnQIAho5eWwhH,0.00484,0,0.0353,-8.845,1,0.077,129.953,4,https://api.spotify.com/v1/tracks/6mH3qVIeOsnQIAho5eWwhH,audio_features,spotify:track:6mH3qVIeOsnQIAho5eWwhH,0.79
22,Come & Get It,Selena Gomez,https://open.spotify.com/track/6LoQHIo74tOzQ8EsLEkhgF,2013,0.0101,https://api.spotify.com/v1/audio-analysis/6LoQHIo74tOzQ8EsLEkhgF,0.546,231987,0.787,6LoQHIo74tOzQ8EsLEkhgF,0.00021,7,0.0809,-4.1,0,0.0517,79.979,4,https://api.spotify.com/v1/tracks/6LoQHIo74tOzQ8EsLEkhgF,audio_features,spotify:track:6LoQHIo74tOzQ8EsLEkhgF,0.573
23,Applause,Lady Gaga,https://open.spotify.com/track/5ka2ajep9OAvU5Sgduhiex,2013,0.0265,https://api.spotify.com/v1/audio-analysis/5ka2ajep9OAvU5Sgduhiex,0.669,212333,0.78,5ka2ajep9OAvU5Sgduhiex,1.63e-06,7,0.143,-4.287,0,0.053,139.945,4,https://api.spotify.com/v1/tracks/5ka2ajep9OAvU5Sgduhiex,audio_features,spotify:track:5ka2ajep9OAvU5Sgduhiex,0.738
24,Story of My Life,One Direction,https://open.spotify.com/track/4nVBt6MZDDP6tRVdQTgxJg,2013,0.225,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,0.6,245493,0.663,4nVBt6MZDDP6tRVdQTgxJg,0.0,3,0.119,-5.802,1,0.0477,121.07,4,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,audio_features,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,0.286
25,Demons,Imagine Dragons,https://open.spotify.com/track/3LlAyCYU26dvFZBDUIMb7a,2013,0.19,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,0.505,175200,0.71,3LlAyCYU26dvFZBDUIMb7a,0.00025,3,0.329,-3.015,1,0.0321,89.938,4,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,audio_features,spotify:track:3LlAyCYU26dvFZBDUIMb7a,0.428
26,Feel This Moment (feat. Christina Aguilera),Pitbull,https://open.spotify.com/track/0Hf4aIJpsN4Os2f0y0VqWl,2013,0.039,https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl,0.673,229507,0.758,0Hf4aIJpsN4Os2f0y0VqWl,0.0,7,0.341,-3.632,1,0.158,135.956,4,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,audio_features,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,0.542
27,Clarity,Zedd,https://open.spotify.com/track/2867dLYqRLxh8HCoePTwAM,2013,0.0319,https://api.spotify.com/v1/audio-analysis/2867dLYqRLxh8HCoePTwAM,0.505,271427,0.781,2867dLYqRLxh8HCoePTwAM,0.0,8,0.07,-3.432,1,0.0776,128.059,4,https://api.spotify.com/v1/tracks/2867dLYqRLxh8HCoePTwAM,audio_features,spotify:track:2867dLYqRLxh8HCoePTwAM,0.213
28,The Fox (What Does the Fox Say?),Ylvis,https://open.spotify.com/track/5HOpkTTVcmZHnthgyxrIL8,2013,0.107,https://api.spotify.com/v1/audio-analysis/5HOpkTTVcmZHnthgyxrIL8,0.703,213708,0.867,5HOpkTTVcmZHnthgyxrIL8,0.0,6,0.119,-4.292,1,0.0453,128.008,4,https://api.spotify.com/v1/tracks/5HOpkTTVcmZHnthgyxrIL8,audio_features,spotify:track:5HOpkTTVcmZHnthgyxrIL8,0.546
29,Love Me,Lil Wayne,https://open.spotify.com/track/7tGlzXJv6GD5e5qlu5YmDg,2013,0.0119,https://api.spotify.com/v1/audio-analysis/7tGlzXJv6GD5e5qlu5YmDg,0.674,253440,0.608,7tGlzXJv6GD5e5qlu5YmDg,0.0,8,0.103,-6.628,0,0.0334,124.952,4,https://api.spotify.com/v1/tracks/7tGlzXJv6GD5e5qlu5YmDg,audio_features,spotify:track:7tGlzXJv6GD5e5qlu5YmDg,0.464
30,I Love It (feat. Charli XCX),Icona Pop,https://open.spotify.com/track/6HZ9VeI5IRFCNQLXhpF4bq,2013,0.00952,https://api.spotify.com/v1/audio-analysis/6HZ9VeI5IRFCNQLXhpF4bq,0.711,157153,0.906,6HZ9VeI5IRFCNQLXhpF4bq,1.64e-05,8,0.153,-2.671,1,0.0284,125.916,4,https://api.spotify.com/v1/tracks/6HZ9VeI5IRFCNQLXhpF4bq,audio_features,spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,0.824
31,Safe And Sound,Capital Cities,https://open.spotify.com/track/6Z8R6UsFuGXGtiIxiD8ISb,2013,0.000176,https://api.spotify.com/v1/audio-analysis/6Z8R6UsFuGXGtiIxiD8ISb,0.655,192790,0.819,6Z8R6UsFuGXGtiIxiD8ISb,0.00374,0,0.104,-4.852,1,0.0316,117.956,5,https://api.spotify.com/v1/tracks/6Z8R6UsFuGXGtiIxiD8ISb,audio_features,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,0.766
32,Counting Stars,OneRepublic,https://open.spotify.com/track/6sy3LkhNFjJWlaeSMNwQ62,2013,0.0654,https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62,0.664,257840,0.705,6sy3LkhNFjJWlaeSMNwQ62,0.0,1,0.115,-4.972,0,0.0382,122.017,4,https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62,audio_features,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,0.477
33,Heart Attack,Demi Lovato,https://open.spotify.com/track/1V6gIisPpYqgFeWbMLI0bA,2013,0.0738,https://api.spotify.com/v1/audio-analysis/1V6gIisPpYqgFeWbMLI0bA,0.504,210840,0.785,1V6gIisPpYqgFeWbMLI0bA,0.0,8,0.239,-4.802,1,0.104,173.968,4,https://api.spotify.com/v1/tracks/1V6gIisPpYqgFeWbMLI0bA,audio_features,spotify:track:1V6gIisPpYqgFeWbMLI0bA,0.502
34,The Way,Ariana Grande,https://open.spotify.com/track/06EL94D0TA27Ik0Ke5usbj,2013,0.294,https://api.spotify.com/v1/audio-analysis/06EL94D0TA27Ik0Ke5usbj,0.645,227027,0.877,06EL94D0TA27Ik0Ke5usbj,0.0,5,0.0759,-3.208,0,0.113,82.324,4,https://api.spotify.com/v1/tracks/06EL94D0TA27Ik0Ke5usbj,audio_features,spotify:track:06EL94D0TA27Ik0Ke5usbj,0.861
35,Love Somebody,Maroon 5,https://open.spotify.com/track/0HnaqUxvHP5LaWdmWwJpiS,2013,0.145,https://api.spotify.com/v1/audio-analysis/0HnaqUxvHP5LaWdmWwJpiS,0.675,229813,0.792,0HnaqUxvHP5LaWdmWwJpiS,0.0,1,0.12,-6.303,1,0.0368,120.016,4,https://api.spotify.com/v1/tracks/0HnaqUxvHP5LaWdmWwJpiS,audio_features,spotify:track:0HnaqUxvHP5LaWdmWwJpiS,0.395
36,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Lana Del Rey,https://open.spotify.com/track/6PUIzlqotEmPuBfjbwYWOB,2013,0.0157,https://api.spotify.com/v1/audio-analysis/6PUIzlqotEmPuBfjbwYWOB,0.572,214912,0.81,6PUIzlqotEmPuBfjbwYWOB,6.53e-06,1,0.13,-5.791,0,0.0558,126.052,4,https://api.spotify.com/v1/tracks/6PUIzlqotEmPuBfjbwYWOB,audio_features,spotify:track:6PUIzlqotEmPuBfjbwYWOB,0.11
37,Same Love - feat. Mary Lambert,Macklemore & Ryan Lewis,https://open.spotify.com/track/01uqI4H13Gsd8Lyl1EYd8H,2013,0.716,https://api.spotify.com/v1/audio-analysis/01uqI4H13Gsd8Lyl1EYd8H,0.688,318525,0.473,01uqI4H13Gsd8Lyl1EYd8H,4.46e-05,8,0.104,-9.059,1,0.167,84.958,4,https://api.spotify.com/v1/tracks/01uqI4H13Gsd8Lyl1EYd8H,audio_features,spotify:track:01uqI4H13Gsd8Lyl1EYd8H,0.299
38,Gentleman - Dubstep Remix,Psydub,https://open.spotify.com/track/6XCssz0ARFNerlw5hDuxH8,2013,0.303,https://api.spotify.com/v1/audio-analysis/6XCssz0ARFNerlw5hDuxH8,0.673,213333,0.768,6XCssz0ARFNerlw5hDuxH8,0.000978,5,0.108,-6.925,0,0.0822,134.977,4,https://api.spotify.com/v1/tracks/6XCssz0ARFNerlw5hDuxH8,audio_features,spotify:track:6XCssz0ARFNerlw5hDuxH8,0.616
39,Let Her Go,Passenger,https://open.spotify.com/track/0JmiBCpWc1IAc0et7Xm7FL,2013,0.365,https://api.spotify.com/v1/audio-analysis/0JmiBCpWc1IAc0et7Xm7FL,0.479,252733,0.545,0JmiBCpWc1IAc0et7Xm7FL,0.0,7,0.0963,-7.346,1,0.0688,74.897,4,https://api.spotify.com/v1/tracks/0JmiBCpWc1IAc0et7Xm7FL,audio_features,spotify:track:0JmiBCpWc1IAc0et7Xm7FL,0.244
40,Boys 'Round Here (feat. Pistol Annies & Friends),Blake Shelton,https://open.spotify.com/track/39FwE8edwuyiaa4PrGBkP7,2013,0.251,https://api.spotify.com/v1/audio-analysis/39FwE8edwuyiaa4PrGBkP7,0.611,288760,0.688,39FwE8edwuyiaa4PrGBkP7,2.35e-06,2,0.248,-6.369,1,0.0529,169.895,4,https://api.spotify.com/v1/tracks/39FwE8edwuyiaa4PrGBkP7,audio_features,spotify:track:39FwE8edwuyiaa4PrGBkP7,0.649
41,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,https://open.spotify.com/track/7s0lDK7y3XLmI7tcsRAbW0,2013,0.0271,https://api.spotify.com/v1/audio-analysis/7s0lDK7y3XLmI7tcsRAbW0,0.558,186827,0.924,7s0lDK7y3XLmI7tcsRAbW0,3.32e-06,9,0.537,-4.341,0,0.064,151.99,4,https://api.spotify.com/v1/tracks/7s0lDK7y3XLmI7tcsRAbW0,audio_features,spotify:track:7s0lDK7y3XLmI7tcsRAbW0,0.567
42,We Own It (Fast & Furious),2 Chainz,https://open.spotify.com/track/00QyLmjxaSEE8qIZQjBXBj,2013,0.0521,https://api.spotify.com/v1/audio-analysis/00QyLmjxaSEE8qIZQjBXBj,0.554,227893,0.899,00QyLmjxaSEE8qIZQjBXBj,0.0,8,0.0568,-4.573,1,0.408,171.966,4,https://api.spotify.com/v1/tracks/00QyLmjxaSEE8qIZQjBXBj,audio_features,spotify:track:00QyLmjxaSEE8qIZQjBXBj,0.552
43,That's My Kind Of Night,Luke Bryan,https://open.spotify.com/track/5HGibWoxnkYSkl6mHmAlOE,2013,0.0571,https://api.spotify.com/v1/audio-analysis/5HGibWoxnkYSkl6mHmAlOE,0.661,190187,0.751,5HGibWoxnkYSkl6mHmAlOE,0.0,7,0.105,-2.909,1,0.0481,109.995,4,https://api.spotify.com/v1/tracks/5HGibWoxnkYSkl6mHmAlOE,audio_features,spotify:track:5HGibWoxnkYSkl6mHmAlOE,0.875
44,Survival,Eminem,https://open.spotify.com/track/3stOygN0I7CIvkEB2LJGbv,2013,0.0038,https://api.spotify.com/v1/audio-analysis/3stOygN0I7CIvkEB2LJGbv,0.459,272417,0.899,3stOygN0I7CIvkEB2LJGbv,0.0,2,0.126,-2.978,1,0.21,176.384,4,https://api.spotify.com/v1/tracks/3stOygN0I7CIvkEB2LJGbv,audio_features,spotify:track:3stOygN0I7CIvkEB2LJGbv,0.437
45,#thatPOWER,will.i.am,https://open.spotify.com/track/01TuObJVd7owWchVRuQbQw,2013,0.00112,https://api.spotify.com/v1/audio-analysis/01TuObJVd7owWchVRuQbQw,0.797,279507,0.608,01TuObJVd7owWchVRuQbQw,7.66e-05,6,0.0748,-6.096,0,0.0583,128.0,4,https://api.spotify.com/v1/tracks/01TuObJVd7owWchVRuQbQw,audio_features,spotify:track:01TuObJVd7owWchVRuQbQw,0.403
46,I Need Your Love (feat. Ellie Goulding),Calvin Harris,https://open.spotify.com/track/05SBRd4fXgn8FX7bf8BCAE,2013,0.41,https://api.spotify.com/v1/audio-analysis/05SBRd4fXgn8FX7bf8BCAE,0.695,234507,0.869,05SBRd4fXgn8FX7bf8BCAE,0.0,8,0.237,-5.066,1,0.0483,124.989,4,https://api.spotify.com/v1/tracks/05SBRd4fXgn8FX7bf8BCAE,audio_features,spotify:track:05SBRd4fXgn8FX7bf8BCAE,0.58
47,#Beautiful,Mariah Carey,https://open.spotify.com/track/617KSbx52ACbnQBxSsG26X,2013,0.346,https://api.spotify.com/v1/audio-analysis/617KSbx52ACbnQBxSsG26X,0.677,199867,0.749,617KSbx52ACbnQBxSsG26X,0.0,4,0.347,-5.405,1,0.0391,107.042,4,https://api.spotify.com/v1/tracks/617KSbx52ACbnQBxSsG26X,audio_features,spotify:track:617KSbx52ACbnQBxSsG26X,0.469
48,Rap God,Eminem,https://open.spotify.com/track/6or1bKJiZ06IlK0vFvY75k,2013,0.397,https://api.spotify.com/v1/audio-analysis/6or1bKJiZ06IlK0vFvY75k,0.708,363521,0.843,6or1bKJiZ06IlK0vFvY75k,0.0,7,0.799,-2.66,1,0.314,148.14,4,https://api.spotify.com/v1/tracks/6or1bKJiZ06IlK0vFvY75k,audio_features,spotify:track:6or1bKJiZ06IlK0vFvY75k,0.625
49,Wagon Wheel,Darius Rucker,https://open.spotify.com/track/3xdjjKMcMOFgo1eQrfbogM,2013,0.455,https://api.spotify.com/v1/audio-analysis/3xdjjKMcMOFgo1eQrfbogM,0.537,298373,0.66,3xdjjKMcMOFgo1eQrfbogM,0.0,9,0.135,-7.174,1,0.0296,148.096,4,https://api.spotify.com/v1/tracks/3xdjjKMcMOFgo1eQrfbogM,audio_features,spotify:track:3xdjjKMcMOFgo1eQrfbogM,0.574
50,Crash My Party,Luke Bryan,https://open.spotify.com/track/6GBUsjHfZuweYf5lQEz6mP,2013,0.0285,https://api.spotify.com/v1/audio-analysis/6GBUsjHfZuweYf5lQEz6mP,0.526,234760,0.816,6GBUsjHfZuweYf5lQEz6mP,0.0,7,0.22,-4.009,1,0.0421,144.032,4,https://api.spotify.com/v1/tracks/6GBUsjHfZuweYf5lQEz6mP,audio_features,spotify:track:6GBUsjHfZuweYf5lQEz6mP,0.414
51,The Other Side,Jason Derulo,https://open.spotify.com/track/5FljCWR0cys07PQ9277GTz,2013,0.0525,https://api.spotify.com/v1/audio-analysis/5FljCWR0cys07PQ9277GTz,0.561,226987,0.836,5FljCWR0cys07PQ9277GTz,0.0,9,0.136,-3.939,1,0.1,127.923,4,https://api.spotify.com/v1/tracks/5FljCWR0cys07PQ9277GTz,audio_features,spotify:track:5FljCWR0cys07PQ9277GTz,0.517
52,Best Song Ever,One Direction,https://open.spotify.com/track/5T7ZFtCcOgkpjxcuaeZbw0,2013,0.0227,https://api.spotify.com/v1/audio-analysis/5T7ZFtCcOgkpjxcuaeZbw0,0.652,200107,0.877,5T7ZFtCcOgkpjxcuaeZbw0,0.0,1,0.0789,-2.986,1,0.0465,118.491,4,https://api.spotify.com/v1/tracks/5T7ZFtCcOgkpjxcuaeZbw0,audio_features,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,0.486
53,Pour It Up,Rihanna,https://open.spotify.com/track/76VtA90NKurNqaQpV126Ue,2013,0.0254,https://api.spotify.com/v1/audio-analysis/76VtA90NKurNqaQpV126Ue,0.785,161200,0.478,76VtA90NKurNqaQpV126Ue,0.0,2,0.0901,-8.735,1,0.0419,134.002,4,https://api.spotify.com/v1/tracks/76VtA90NKurNqaQpV126Ue,audio_features,spotify:track:76VtA90NKurNqaQpV126Ue,0.39
54,Carry On,fun.,https://open.spotify.com/track/7gpy7sfWPNuOKmUNs3XQYE,2013,0.118,https://api.spotify.com/v1/audio-analysis/7gpy7sfWPNuOKmUNs3XQYE,0.388,278373,0.694,7gpy7sfWPNuOKmUNs3XQYE,0.000293,5,0.082,-5.769,1,0.0735,145.434,5,https://api.spotify.com/v1/tracks/7gpy7sfWPNuOKmUNs3XQYE,audio_features,spotify:track:7gpy7sfWPNuOKmUNs3XQYE,0.365
55,Mama's Broken Heart,Miranda Lambert,https://open.spotify.com/track/2mXsZsJBThTaJXbNcg5QD4,2013,0.278,https://api.spotify.com/v1/audio-analysis/2mXsZsJBThTaJXbNcg5QD4,0.768,177773,0.809,2mXsZsJBThTaJXbNcg5QD4,0.0,4,0.139,-4.204,0,0.0616,111.989,4,https://api.spotify.com/v1/tracks/2mXsZsJBThTaJXbNcg5QD4,audio_features,spotify:track:2mXsZsJBThTaJXbNcg5QD4,0.748
56,Power Trip (feat. Miguel),J. Cole,https://open.spotify.com/track/7FOJvA3PxiIU0DN3JjQ7jT,2013,0.322,https://api.spotify.com/v1/audio-analysis/7FOJvA3PxiIU0DN3JjQ7jT,0.667,241160,0.61,7FOJvA3PxiIU0DN3JjQ7jT,0.000203,1,0.426,-7.054,1,0.217,99.991,4,https://api.spotify.com/v1/tracks/7FOJvA3PxiIU0DN3JjQ7jT,audio_features,spotify:track:7FOJvA3PxiIU0DN3JjQ7jT,0.465
